1) 2knor = 3en + 2esk (Turkin et al., 1983)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)

301) 25mpm = 29cz + 14gr + 5clin + 6q + 53H2O (Schiffman & Liou, 1980)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-0.01 -0.01 0.0 5.0 5.0 360 360
-0.00 -0.00 0.0 5.0 5.0 380 380
-0.01 -0.01 0.0 6.0 6.0 359 359
-0.00 -0.00 0.0 6.0 6.0 365 365
-0.01 -0.01 0.0 8.0 8.0 377 377
-0.00 -0.00 0.0 8.0 8.0 395 395

302) 2vsv + 6q = 11gr + 4di + wo + 9H2O (Hochella et al., 1980)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 1.0 1.0 375 390
0.0 0.0 0.0 2.0 2.0 400 415

303) cg = cgh (Bowen & Greig, 1925; Cohen & Klement, 1976)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 0.0 0.0 682 702
0.0 0.0 0.0 2.0 2.0 698 718

304) ne = cgh (Greig & Barth, 1938)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 0.0 0.0 1250 1270

305) jd + q = abh (Holland, 1980)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 16.5 16.0 600  600
0.0 0.0 0.0 22.0 21.0 800  800
0.0 0.0 0.0 25.0 23.5 900  900
0.0 0.0 0.0 27.5 26.0 1000 1000
0.0 0.0 0.0 30.0 29.0 1100 1100
0.0 0.0 0.0 33.0 31.0 1200 1200

306) jd + q = ab (Newton & Smith, 1967; Holland, 1980)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 15.2 13.5 500  500
0.0 0.0 0.0 15.7 14.9 550  550
0.0 0.0 0.0 16.9 16.2 600  600
0.0 0.0 0.0 22.0 21.0 800  800
0.0 0.0 0.0 25.0 23.5 900  900
0.0 0.0 0.0 27.5 26.0 1000 1000
0.0 0.0 0.0 30.0 29.0 1100 1100
0.0 0.0 0.0 33.0 31.0 1200 1200

307) jd + ky = abh + cor (Essene et al., 1972)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 19.5 18.5 800  800
0.0 0.0 0.0 29.3 28.3 1200 1200

308) 2jd = ne + abh (Gasparik, 1985; Robertson et al., 1957; Boettcher & Wyllie, 1968)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 11.0 10.0 600 600
0.0 0.0 0.0 15.0 14.0 800 800
0.0 0.0 0.0 18.3 15.4 825 825
0.0 0.0 0.0 19.5 18.0 950 950
0.0 0.0 0.0 21.0 21.0 1050 1050
0.0 0.0 0.0 20.0 20.0 1100 1100
0.0 0.0 0.0 24.0 23.0 1200 1200

309) 6ne + 2hlt = sdl (Sharp et al 1989)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 8.2 7.4 650 650
0.0 0.0 0.0 7.8 7.2 700 700
0.0 0.0 0.0 8.2 7.6 800 800

310) sdl = 6cgh + 2hltL (Sharp et al 1989)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 0.0 0.0 1370 1385

311) pa = jd + ky + H2O (Holland, 1979)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 24.0 26.0 550 550
0.0 0.0 0.0 24.0 25.5 600 600
0.0 0.0 0.0 24.0 25.0 650 650
0.0 0.0 0.0 23.0 24.5 700 700

312) pa = abh + cor + H2O (Chatterjee, 1970)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 1.0 1.0 530 550
0.0 0.0 0.0 2.0 2.0 555 575
0.0 0.0 0.0 3.0 3.0 580 600
0.0 0.0 0.0 5.0 5.0 625 640
0.0 0.0 0.0 6.0 6.0 620 650
0.0 0.0 0.0 7.0 7.0 650 670

313) pa + q = abh + and + H2O (Chatterjee, 1972)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 1.0 1.0 470 490
0.0 0.0 0.0 2.0 2.0 510 530
0.0 0.0 0.0 3.0 3.0 540 560
0.0 0.0 0.0 4.0 4.0 560 580
0.0 0.0 0.0 5.0 5.0 590 600

314) pa + q = abh + ky + H2O (Chatterjee, 1972)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 5.0 5.0 570 625
0.0 0.0 0.0 6.0 6.0 600 630
0.0 0.0 0.0 7.0 7.0 620 640

315) jd + H2O = anl (Manghnani, 1970)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 11.0 6.4 350 350
0.0 0.0 0.0  9.0 7.5 450 450
0.0 0.0 0.0  9.5 8.0 500 500
0.0 0.0 0.0 10.0 8.0 550 550
0.0 0.0 0.0 11.0 9.0 575 575

316) anl + q = abh + H2O (Thompson, 1971; Liou, 1971)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 2.0 2.0 180 200
0.0 0.0 0.0 4.0 4.0 160 180
0.0 0.0 0.0 3.0 3.0 190 205
0.0 0.0 0.0 4.0 4.0 175 195
0.0 0.0 0.0 5.0 5.0 175 190

317) mu = san + cor + H2O (Chatterjee & Johannes, 1974)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 1.0 1.0 600 630
0.0 0.0 0.0 2.0 2.0 640 660
0.0 0.0 0.0 4.0 4.0 690 710
0.0 0.0 0.0 6.0 6.0 740 750
0.0 0.0 0.0 8.0 8.0 780 800

318) mu + q = san + and + H2O (Chatterjee & Johannes, 1974)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 0.5 0.5 520 560
0.0 0.0 0.0 1.0 1.0 550 570
0.0 0.0 0.0 2.0 2.0 590 605
0.0 0.0 0.0 3.0 3.0 620 640
0.0 0.0 0.0 4.0 4.0 660 670
0.0 0.0 0.0 5.0 5.0 690 705

319) mu + q = san + sill + H2O (Chatterjee & Johannes, 1974)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 0.5 0.5 540 580
0.0 0.0 0.0 2.0 2.0 595 630
0.0 0.0 0.0 3.0 3.0 630 660
0.0 0.0 0.0 5.0 5.0 680 705
0.0 0.0 0.0 6.0 6.0 710 720

320) mu + q = san + smul + H2O (Segnit & Kennedy, 1961)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-0.21 -0.21 0.0 0.2 0.2 600 600
-0.11 -0.11 0.0 0.2 0.2 627 627
-0.24 -0.24 0.0 0.5 0.5 627 627
-0.13 -0.13 0.0 0.5 0.5 645 645
-0.27 -0.27 0.0 1.0 1.0 658 658
-0.15 -0.15 0.0 1.0 1.0 670 670

321) 5mu + 2q = 5san + 4amul + 5H2O (Segnit & Kennedy, 1961)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-15.85 -15.85 0.0 0.2 0.2 600 600
-20.98 -20.98 0.0 0.2 0.2 627 627
-15.04 -15.04 0.0 0.5 0.5 627 627
-19.74 -19.74 0.0 0.5 0.5 645 645
-14.38 -14.38 0.0 1.0 1.0 658 658
-18.64 -18.64 0.0 1.0 1.0 670 670

322) 2smul + 3mu = 4amul + 3san + 3H2O (Segnit & Kennedy, 1961)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-15.42 -15.42 0.0 0.2 0.2 600 600
-20.76 -20.76 0.0 0.2 0.2 627 627
-14.55 -14.55 0.0 0.5 0.5 627 627
-19.48 -19.48 0.0 0.5 0.5 645 645
-13.85 -13.85 0.0 1.0 1.0 658 658
-18.34 -18.34 0.0 1.0 1.0 670 670

323) 13smul + 2spr5 = 17cor + 3crd (Seifert 1974)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
12.75 12.75 0.0 0.0 0.0 1275 1275
12.51 12.51 0.0 0.0 0.0 1260 1260
12.36 12.36 0.0 1.0 1.0 1305 1305
12.17 12.17 0.0 1.0 1.0 1200 1200
11.54 11.54 0.0 3.0 3.0 1305 1305
11.60 11.60 0.0 3.0 3.0 1205 1205
10.71 10.71 0.0 5.0 5.0 1210 1210
11.00 11.00 0.0 5.0 5.0 1160 1160

324) 8smul + spr4 = 8cor + 2crd (Seifert 1974)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
8.57 8.57 0.0 0.0 0.0 1275 1275
8.66 8.66 0.0 0.0 0.0 1260 1260
8.16 8.16 0.0 1.0 1.0 1305 1305
8.33 8.33 0.0 1.0 1.0 1200 1200
7.33 7.33 0.0 3.0 3.0 1305 1305
7.71 7.71 0.0 3.0 3.0 1205 1205
6.46 6.46 0.0 5.0 5.0 1210 1210
7.07 7.07 0.0 5.0 5.0 1160 1160

325) 73smul + 6spr5 = 68amul + 9crd (Seifert 1974)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
 -58.18 -58.18 0.0 0.0 0.0 1260 1260
 -59.33 -59.33 0.0 0.0 0.0 1275 1275
 -66.11 -66.11 0.0 1.0 1.0 1200 1200
 -64.71 -64.71 0.0 1.0 1.0 1305 1305
 -82.83 -82.83 0.0 3.0 3.0 1205 1205
 -76.55 -76.55 0.0 3.0 3.0 1305 1305
-100.64 -100.64 0.0 5.0 5.0 1160 1160
 -89.06 -89.06 0.0 5.0 5.0 1210 1210

326) 32amul + 6crd = 40smul + 3spr4 (Seifert 1974)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
19.66 19.66 0.0 0.0 0.0 1275 1275
19.62 19.62 0.0 0.0 0.0 1260 1260
24.06 24.06 0.0 1.0 1.0 1305 1305
22.65 22.65 0.0 1.0 1.0 1200 1200
33.29 33.29 0.0 3.0 3.0 1305 1305
29.26 29.26 0.0 3.0 3.0 1205 1205
43.10 43.10 0.0 5.0 5.0 1210 1210
36.22 36.22 0.0 5.0 5.0 1160 1160

327) crst = qL (Klug et al 1987)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-0.04 -0.04 0.0 0.0 0.0 1550 1550
-0.19 -0.19 0.0 0.0 0.0 1580 1580

328) smul = silL (Klug et al 1987)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.60 0.60 0.0 0.0 0.0 1550 1550
0.35 0.35 0.0 0.0 0.0 1580 1580

329) 4amul + 3qL = 5silL (Klug et al 1987)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
12.45 12.45 0.0 0.0 0.0 1550 1550
 4.98  4.98 0.0 0.0 0.0 1580 1580

330) cor = corL (Klug et al 1987)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-0.30 -0.30 0.0 0.0 0.0 1920 1920
-1.59 -1.59 0.0 0.0 0.0 1880 1880

331) smul = silL (Klug et al 1987)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
1.38 1.38 0.0 0.0 0.0 1880 1880
1.09 1.09 0.0 0.0 0.0 1920 1920

332) 4amul + 3qL = 5silL (Klug et al 1987)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
8.62 8.62 0.0 0.0 0.0 1920 1920
6.79 6.79 0.0 0.0 0.0 1880 1880

333) kcm = san + H2O (Massonne 1999; Fasshauer et al 1997; Thompson, 1994)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 24.6 23.6 500 500
0.0 0.0 0.0 29.2 28.2 750 750
0.0 0.0 0.0 26.3 24.4 550 550
0.0 0.0 0.0 28.3 26.3 650 650
0.0 0.0 0.0 28.2 26.8 680 680
0.0 0.0 0.0 25.0 23.5 450 450
0.0 0.0 0.0 26.0 25.0 550 550
0.0 0.0 0.0 28.4 27.5 700 700

334) wa + ky + coe = 2san (Fasshauer et al 1998; Yagi et al 1994; Urakawa et al 1994; Yong et al 2007)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 67.0 56.0 700  700
0.0 0.0 0.0 57.0 51.0 750  750
0.0 0.0 0.0 63.0 59.0 800  800
0.0 0.0 0.0 67.0 57.0 1000 1000
0.0 0.0 0.0 69.0 68.0 1125 1125
0.0 0.0 0.0 68.0 63.0 1200 1200
0.0 0.0 0.0 74.0 74.0 1300 1300
0.0 0.0 0.0 62.0 62.0 1380 1380

335) 2hol = wa + ky + coe (Yagi et al 1994; Urakawa et al 1994)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 96.0 82.0 700 700
0.0 0.0 0.0 97.0 97.0 800 800
0.0 0.0 0.0 82.0 82.0 850 850
0.0 0.0 0.0 97.0 87.0 1000 1000
0.0 0.0 0.0 95.0 95.0 1200 1200
0.0 0.0 0.0 85.0 85.0 1100 1100
0.0 0.0 0.0 95.0 95.0 1300 1300
0.0 0.0 0.0 91.0 91.0 1390 1390

336) kls + san = 2lc (Scarfe et al., 1965; Lindsley 1966; Fasshauer et al 1998)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 4.0 4.0 600 628
0.0 0.0 0.0 6.0 6.0 675 700
0.0 0.0 0.0 8.0 8.0 725 750
0.0 0.0 0.0 25.0 22.0 1200 1200
0.0 0.0 0.0 15.0 13.1 915  915
0.0 0.0 0.0 20.0 16.0 1058 1058

337) kls + 2coe = san (Fasshauer et al 1998)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 56.0 50.0 700 700
0.0 0.0 0.0 55.0 55.0 700 1000

338) san + fo = lc + en (Luth, 1967)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 1.0 1.0 975 1005

339) 2phl + 3en = 2san + 6fo + 2H2O (Luth, 1967)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 0.4 0.4 850 900
0.0 0.0 0.0 0.7 0.7 905 950

340) 2phl + san = 3lc + 3fo + 2H2O (Luth, 1967)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 0.4 0.4 900 950
0.0 0.0 0.0 0.7 0.7 940 960

341) 5mu + 3clin = 5phl + 8ky + q + 12H2O (Bird & Fawcett, 1973)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
 0.21  0.21 0.0 7.2 7.2 632 632
-0.70 -0.70 0.0 7.2 7.2 640 640
 0.32  0.32 0.0 8.3 8.3 634 634
-0.53 -0.53 0.0 8.3 8.3 646 646

342) cel + east = mu + phl (Bird & Fawcett, 1973)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
5.13 5.13 0.0 7.2 7.2 640 640
4.32 4.32 0.0 7.2 7.2 632 632
5.05 5.05 0.0 8.3 8.3 646 646
4.13 4.13 0.0 8.3 8.3 634 634

343) 5mu + 3clin = 5phl + 8ky + q + 12H2O (Massonne, unpub)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-0.05 -0.05 0.0 4.0 4.0 540 540
-1.87 -1.87 0.0 4.0 4.0 570 570
 0.09  0.09 0.0 6.0 6.0 570 570
-1.41 -1.41 0.0 6.0 6.0 590 590

344) cel + east = mu + phl (Massonne, unpub)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
5.32 5.32 0.0 4.0 4.0 570 570
4.66 4.66 0.0 4.0 4.0 540 540
5.16 5.16 0.0 6.0 6.0 590 590
4.47 4.47 0.0 6.0 6.0 570 570

345) 6mu + 2phl + 15q = 3crd + 8san + 8H2O (Seifert, 1976)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-1.32 -1.32 0.0 1.0 1.0 520 520
-0.71 -0.71 0.0 1.0 1.0 530 530
-1.88 -1.88 0.0 2.0 2.0 580 580
-1.22 -1.22 0.0 2.0 2.0 600 600
-2.41 -2.41 0.0 3.0 3.0 630 630
-1.71 -1.71 0.0 3.0 3.0 640 640
-2.92 -2.92 0.0 4.0 4.0 660 660
-2.21 -2.21 0.0 4.0 4.0 670 670
-3.42 -3.42 0.0 5.0 5.0 685 685
-2.70 -2.70 0.0 5.0 5.0 700 700

346) cel + east = mu + phl (Seifert, 1976)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
5.43 5.43 0.0 1.0 1.0 530 530
4.99 4.99 0.0 1.0 1.0 520 520
5.20 5.20 0.0 2.0 2.0 600 600
4.77 4.77 0.0 2.0 2.0 580 580
5.01 5.01 0.0 3.0 3.0 640 640
4.58 4.58 0.0 3.0 3.0 630 630
4.82 4.82 0.0 4.0 4.0 670 670
4.42 4.42 0.0 4.0 4.0 660 660
4.66 4.66 0.0 5.0 5.0 700 700
4.27 4.27 0.0 5.0 5.0 685 685

347) 2phl + 8sill + 7q = 3crd + 2mu (Seifert, 1970)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-3.69 -3.69 0.0 7.0 7.0 650 650
-3.55 -3.55 0.0 6.0 6.0 650 650
-3.80 -3.80 0.0 6.0 6.0 670 670
-3.29 -3.29 0.0 5.5 5.5 670 670
-3.88 -3.88 0.0 6.0 6.0 685 685
-3.03 -3.03 0.0 5.0 5.0 685 685
-4.06 -4.06 0.0 5.0 5.0 700 700

348) cel + east = mu + phl (Seifert, 1970)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
4.90 4.90 0.0 6.0 6.0 650 650
3.81 3.81 0.0 7.0 7.0 650 650
4.84 4.84 0.0 5.5 5.5 670 670
3.90 3.90 0.0 6.0 6.0 670 670
4.77 4.77 0.0 5.0 5.0 685 685
4.01 4.01 0.0 6.0 6.0 685 685
4.66 4.66 0.0 5.0 5.0 700 700

349) 6cel + 6ky + 2H2O = 2ta + 6mu + 4coe (Massonne & Schreyer, 1989)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-1.09 -1.09 0.0 41.0 41.0 750 750
-1.14 -1.14 0.0 39.0 39.0 750 750
-1.28 -1.28 0.0 41.0 41.0 670 670
-1.34 -1.34 0.0 39.0 39.0 670 670
 0.64  0.64 0.0 36.0 36.0 770 770
 0.63  0.63 0.0 34.0 34.0 770 770
-0.49 -0.49 0.0 36.0 36.0 666 666
-0.54 -0.54 0.0 34.0 34.0 666 666
 2.15  2.15 0.0 31.0 31.0 754 754
 2.16  2.16 0.0 29.0 29.0 754 754
 0.32  0.32 0.0 31.0 31.0 685 685
 0.30  0.30 0.0 29.0 29.0 685 685

350) 2ta + 3ky + H2O = 3tats + 2coe (Massonne & Schreyer, 1989)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-16.29 -16.29 0.0 41.0 39.0 750 750
-17.97 -17.97 0.0 41.0 39.0 670 670
-14.97 -14.97 0.0 36.0 34.0 770 770
-16.87 -16.87 0.0 36.0 34.0 666 666
-14.15 -14.15 0.0 31.0 29.0 754 754
-15.43 -15.43 0.0 31.0 29.0 685 685

351) 6cel + 6ky + 2H2O = 2ta + 6mu + 4q (Massonne & Schreyer, 1989)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
 2.82  2.82 0.0 24.0 24.0 742 742
 2.79  2.79 0.0 26.0 26.0 742 742
 4.69  4.69 0.0 26.0 26.0 656 656
 4.75  4.75 0.0 24.0 24.0 656 656
 5.77  5.77 0.0 21.0 21.0 647 647
 5.85  5.85 0.0 19.0 19.0 647 647
12.43 12.43 0.0 16.0 16.0 670 670
12.61 12.61 0.0 14.0 14.0 670 670
 8.97  8.97 0.0 21.0 21.0 728 728
 9.10  9.10 0.0 19.0 19.0 728 728
 5.99  5.99 0.0 26.0 26.0 780 780
 6.07  6.07 0.0 24.0 24.0 780 780

352) 3cel + 4ky = py + 3mu + 4coe (Massonne & Szpurka, 1997)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
 2.76  2.76 0.0 32.6 32.6 929  929
 2.82  2.82 0.0 28.6 28.6 929  929
 2.47  2.47 0.0 31.7 31.7 990  990
 2.52  2.52 0.0 27.7 27.7 990  990
 1.63  1.63 0.0 37.2 37.2 937  937
 1.65  1.65 0.0 33.2 33.2 937  937
 2.42  2.42 0.0 37.0 37.0 1024 1024
 2.47  2.47 0.0 33.0 33.0 1024 1024
 0.57  0.57 0.0 42.1 42.1 847  847
 0.56  0.56 0.0 38.1 38.1 847  847
 1.01  1.01 0.0 42.0 42.0 931  931
 1.02  1.02 0.0 38.0 38.0 931  931
 1.91  1.91 0.0 41.9 41.9 1002 1002
 1.94  1.94 0.0 37.9 37.9 1002 1002
-0.30 -0.30 0.0 47.1 47.1 853  853
-0.34 -0.34 0.0 43.1 43.1 853  853
 0.86  0.86 0.0 47.0 47.0 940  940
 0.86  0.86 0.0 43.0 43.0 940  940
 1.01  1.01 0.0 47.1 47.1 1017 1017
 1.01  1.01 0.0 43.1 43.1 1017 1017

353) 3fcel + 4ky = alm + 3mu + 4coe (Massonne & Szpurka, 1997)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
3.60 3.60 0.0 36.9 36.9 701 701
3.71 3.71 0.0 32.9 32.9 701 701
4.12 4.12 0.0 37.1 37.1 753 753
4.24 4.24 0.0 33.1 33.1 753 753
4.34 4.34 0.0 36.9 36.9 800 800
4.46 4.46 0.0 32.9 32.9 800 800
4.27 4.27 0.0 36.9 36.9 899 899
4.37 4.37 0.0 32.9 32.9 899 899
2.02 2.02 0.0 41.9 41.9 602 602
2.07 2.07 0.0 37.9 37.9 602 602
3.47 3.47 0.0 43.5 43.5 753 753
3.58 3.58 0.0 39.5 39.5 753 753
4.52 4.52 0.0 41.9 41.9 804 804
4.65 4.65 0.0 37.9 37.9 804 804
2.55 2.55 0.0 47.8 47.8 754 754
2.62 2.62 0.0 43.8 43.8 754 754
3.01 3.01 0.0 47.0 47.0 802 802
3.10 3.10 0.0 43.0 43.0 802 802
1.42 1.42 0.0 52.5 52.5 599 599
1.45 1.45 0.0 48.5 48.5 599 599
1.83 1.83 0.0 51.4 51.4 700 700
1.88 1.88 0.0 47.4 47.4 700 700
2.78 2.78 0.0 51.8 51.8 801 801
2.86 2.86 0.0 47.8 47.8 801 801

354) 3fcel + 4ky = alm + 3mu + 4q (Massonne & Szpurka, 1997)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
8.37 8.37 0.0 16.6 16.6 602 602
8.62 8.62 0.0 12.6 12.6 602 602
9.13 9.13 0.0 17.2 17.2 698 698
9.36 9.36 0.0 13.2 13.2 698 698
6.71 6.71 0.0 22.9 22.9 652 652
6.91 6.91 0.0 18.9 18.9 652 652
6.86 6.86 0.0 22.1 22.1 751 751
7.04 7.04 0.0 18.1 18.1 751 751
5.70 5.70 0.0 26.9 26.9 700 700
5.87 5.87 0.0 22.9 22.9 700 700
6.01 6.01 0.0 27.1 27.1 803 803
6.17 6.17 0.0 23.1 23.1 803 803

355) 3mu + 2phl = 3east + 2san + 3q + 2H2O (Massonne & Schreyer, 1989)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-1.46 -1.46 0.0  4.0  4.0 650 650
-1.46 -1.46 0.0  2.0  2.0 650 650
-1.79 -1.79 0.0  6.0  6.0 700 700
-1.79 -1.79 0.0  4.0  4.0 700 700
-7.08 -7.08 0.0  8.0  8.0 550 550
-7.08 -7.08 0.0  6.0  6.0 550 550
-6.99 -6.99 0.0  8.0  8.0 550 550
-6.99 -6.99 0.0  6.0  6.0 550 550
-4.07 -4.07 0.0  8.0  8.0 650 650
-4.07 -4.07 0.0  6.0  6.0 650 650
-7.88 -7.88 0.0 11.6 11.6 590 590
-7.85 -7.85 0.0  9.6  9.6 590 590
-8.74 -8.74 0.0 11.9 11.9 593 593
-8.72 -8.72 0.0  9.9  9.9 593 593
-5.17 -5.17 0.0 11.9 11.9 689 689
-5.16 -5.16 0.0  9.9  9.9 689 689
-9.35 -9.35 0.0 16.0 16.0 649 649
-9.31 -9.31 0.0 14.0 14.0 649 649

356) 3cel = phl + 2san + 3q + 2H2O (Massonne & Schreyer, 1989)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
11.94 11.94 0.0  4.0  4.0 650 650
12.08 12.08 0.0  2.0  2.0 650 650
10.32 10.32 0.0  6.0  6.0 700 700
10.45 10.45 0.0  4.0  4.0 700 700
 7.77  7.77 0.0  8.0  8.0 550 550
 7.89  7.89 0.0  6.0  6.0 550 550
 7.37  7.37 0.0  8.0  8.0 550 550
 7.49  7.49 0.0  6.0  6.0 550 550
 8.09  8.09 0.0  8.0  8.0 650 650
 8.20  8.20 0.0  6.0  6.0 650 650
 4.83  4.83 0.0 11.6 11.6 590 590
 4.89  4.89 0.0  9.6  9.6 590 590
 5.55  5.55 0.0 11.9 11.9 593 593
 5.62  5.62 0.0  9.9  9.9 593 593
 5.13  5.13 0.0 11.9 11.9 689 689
 5.19  5.19 0.0  9.9  9.9 689 689
 3.47  3.47 0.0 16.0 16.0 649 649
 3.51  3.51 0.0 14.0 14.0 649 649

357) 3mu + 2phl = 3east + 2san + 3q + 2H2O (Massonne & Schreyer, 1989)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-1.46 -1.46 0.0  4.0  4.0 650 650
-1.46 -1.46 0.0  2.0  2.0 650 650
-1.79 -1.79 0.0  6.0  6.0 700 700
-1.79 -1.79 0.0  4.0  4.0 700 700
-7.08 -7.08 0.0  8.0  8.0 550 550
-7.08 -7.08 0.0  6.0  6.0 550 550
-6.99 -6.99 0.0  8.0  8.0 550 550
-6.99 -6.99 0.0  6.0  6.0 550 550
-4.07 -4.07 0.0  8.0  8.0 650 650
-4.07 -4.07 0.0  6.0  6.0 650 650
-7.88 -7.88 0.0 11.6 11.6 590 590
-7.85 -7.85 0.0  9.6  9.6 590 590
-8.74 -8.74 0.0 11.9 11.9 593 593
-8.72 -8.72 0.0  9.9  9.9 593 593
-5.17 -5.17 0.0 11.9 11.9 689 689
-5.16 -5.16 0.0  9.9  9.9 689 689
-9.35 -9.35 0.0 16.0 16.0 649 649
-9.31 -9.31 0.0 14.0 14.0 649 649

358) cel + east = phl + mu (Massonne & Schreyer, 1989)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
4.46 4.46 0.0  4.0  4.0 650 650
4.51 4.51 0.0  2.0  2.0 650 650
4.04 4.04 0.0  6.0  6.0 700 700
4.08 4.08 0.0  4.0  4.0 700 700
4.95 4.95 0.0  8.0  8.0 550 550
4.99 4.99 0.0  6.0  6.0 550 550
4.79 4.79 0.0  8.0  8.0 550 550
4.82 4.82 0.0  6.0  6.0 550 550
4.05 4.05 0.0  8.0  8.0 650 650
4.09 4.09 0.0  6.0  6.0 650 650
4.23 4.23 0.0 11.6 11.6 590 590
4.25 4.25 0.0  9.6  9.6 590 590
4.76 4.76 0.0 11.9 11.9 593 593
4.78 4.78 0.0  9.9  9.9 593 593
3.43 3.43 0.0 11.9 11.9 689 689
3.45 3.45 0.0  9.9  9.9 689 689
4.27 4.27 0.0 16.0 14.0 649 649

359) 3clin + 3phl + 23q = 3mu + 8ta + 4H2O (Massonne & Schreyer, 1989)
